; Date generated Thu Oct 24 16:03:32 2019
; 
;   Solar Spectral Irradiance from 
;   NASA SDO EVE Rocket 36.336 Results
;     MEGS-A and B Combined Spectrum
;     June 18, 2018
; ------------------------------------
;     Don Woodraska, Brian Templeman, Michael Klapetzky,
;     Tom Woods, Frank Eparvier, Andrew Jones
; 
;  This spectrum spans the EUV from approximately 6 to 105 nm.
; 
; *****
; ***** WARNING: THIS IS PRELIMINARY DATA - DO NOT PUBLISH
; *****
; ***** WARNING: This data is not ready for publication and may change.
; *****
; ***** WARNING: Uncertainties are underestimated!
; *****
; 
;  Applied calibration from SURF 2017
;  Applied NRL-MSIS00E atmospheric correction
;  Applied 1-AU adjustment 0.96864051
; 
; 
;  MEGS-A slit 1 wavelength range is 0.01 nm sampling from 6-14.93 nm
;  MEGS-A slit 2 wavelength range is 0.01 nm sampling from 14.93-37 nm
;  MEGS-B wavelength range is 0.02 nm sampling from 37-105 nm
 12.100 8.855444e-06  0.027
 12.120 9.081643e-06  0.028
 12.140 9.293965e-06  0.032
 12.160 9.195561e-06  0.029
 12.180 8.801466e-06  0.027
 12.200 8.857926e-06  0.032
 12.220 9.621297e-06  0.032
 12.240 1.086426e-05  0.024
 12.260 1.210492e-05  0.019
 12.280 1.261620e-05  0.024
 12.300 1.241034e-05  0.026
 12.320 1.217063e-05  0.031
 12.340 1.196024e-05  0.031
 12.360 1.111601e-05  0.032
 12.380 9.890223e-06  0.026
 12.400 8.602879e-06  0.029
 12.420 7.275128e-06  0.049
 12.440 6.506992e-06  0.040
 12.460 6.322669e-06  0.031
 12.480 6.146553e-06  0.037
 12.500 5.989994e-06  0.036
 12.520 5.826019e-06  0.044
 12.540 5.504890e-06  0.040
 12.560 4.902245e-06  0.036
 12.580 4.542548e-06  0.032
 12.600 4.143631e-06  0.042
 12.620 4.058088e-06  0.049
 12.640 4.012375e-06  0.047
 12.660 4.357138e-06  0.049
 12.680 4.688017e-06  0.041
 12.700 5.464272e-06  0.035
 12.720 6.590053e-06  0.031
 12.740 7.972051e-06  0.030
 12.760 9.355753e-06  0.034
 12.780 9.589222e-06  0.033
 12.800 8.813199e-06  0.029
